id,full_name,email,role,team_id,joined_at
4d45931b-a544-40cc-bea5-699f20cb861b,Kimberly Garcia,kimberly.garcia@acme.com,Ops,team-3,2024-10-13 17:33:27.718987
3076fe41-aab4-49af-a2ff-a246807e1891,Samantha Vaughn,samantha.vaughn@acme.com,Engineer,team-17,2016-06-26 17:33:27.718987
37181370-7e3c-4227-8ff5-0cd2ca9440d3,Brenda Gonzales,brenda.gonzales@acme.com,Engineer,team-0,2015-10-03 17:33:27.718987
9f302fc8-945e-4b76-a200-602604dd9072,Jacob Nguyen,jacob.nguyen@acme.com,Marketer,team-15,2021-02-09 17:33:27.718987
b028d3e3-39ca-45f6-97b1-12ab981aba3b,Patrick Jenkins,patrick.jenkins@acme.com,Product Manager,team-2,2025-05-11 17:33:27.718987
86960402-1024-41c2-95db-6d8c7c3d9246,Jonathan Green,jonathan.green@acme.com,Ops,team-12,2021-11-10 17:33:27.718987
86c6608b-b51b-4a91-8991-915497509bf2,Hailey Pacheco,hailey.pacheco@acme.com,Marketer,team-2,2016-06-14 17:33:27.718987
2e7ecd0e-211c-4566-8daf-e1c9da969f4d,Stephanie Cooper,stephanie.cooper@acme.com,Designer,team-18,2020-07-19 17:33:27.718987
05133f73-14e5-4de7-b361-bcb16b9c962f,Jose Morgan,jose.morgan@acme.com,Product Manager,team-12,2016-05-28 17:33:27.718987
a51733b9-0ee8-41a6-8aad-b58798b1fc5c,Brent Little,brent.little@acme.com,Engineer,team-2,2023-07-10 17:33:27.718987
de557007-4d06-45ff-9ae1-cbe05a611f93,Brian Taylor,brian.taylor@acme.com,Marketer,team-14,2018-12-06 17:33:27.718987
53e7fc3c-5526-4ffa-9341-8700c4f2bbea,Tracey Bray,tracey.bray@acme.com,Designer,team-11,2020-05-23 17:33:27.718987
6db6b532-258e-41b6-8c4f-4b4f48069937,Elizabeth Miller,elizabeth.miller@acme.com,Ops,team-3,2015-10-27 17:33:27.718987
bf3a2e55-09a1-4647-8b05-89cad1fb43ba,Jeremy Hunt,jeremy.hunt@acme.com,Engineer,team-10,2025-05-26 17:33:27.718987
39a2aa63-3cfb-4ab3-9333-2c5eb412b682,Matthew Ellis,matthew.ellis@acme.com,Ops,team-13,2022-05-29 17:33:27.718987
c2c9aa96-7ec0-4274-a682-fb71a904cec7,Jeffery Andrade,jeffery.andrade@acme.com,Product Manager,team-11,2016-11-18 17:33:27.718987
253212d0-d446-4be6-9e91-480d3402316b,Brett Washington,brett.washington@acme.com,Engineer,team-16,2016-03-24 17:33:27.718987
233ce65a-7956-4b8e-a0b1-78b7d78f02c6,Luis White,luis.white@acme.com,Product Manager,team-10,2022-07-09 17:33:27.718987
d306f1c2-3c1a-4dad-bb5a-0eea35db6247,Anna Hunt,anna.hunt@acme.com,Engineer,team-10,2024-05-26 17:33:27.718987
32c3ab0e-fc30-4472-be73-c4d619ae758e,Dean Walker,dean.walker@acme.com,Marketer,team-16,2020-07-28 17:33:27.718987
824e34f0-d3c0-4716-82d2-9b1d2b510958,Jason Fox,jason.fox@acme.com,Ops,team-17,2022-10-05 17:33:27.718987
036cafb3-37a5-4124-812e-8b5c4d1b2ce2,Edward Mcguire,edward.mcguire@acme.com,Marketer,team-19,2022-09-24 17:33:27.718987
0f692320-ca1c-40a2-8aa8-dba10474b33a,Leslie Parker,leslie.parker@acme.com,Engineer,team-9,2020-05-30 17:33:27.718987
590b125e-2967-42e1-bdda-10489e667caf,Brandon Gibson,brandon.gibson@acme.com,Ops,team-3,2023-06-07 17:33:27.718987
308cbf00-7357-4114-ab9c-89177a6b7d87,John Valdez,john.valdez@acme.com,Ops,team-12,2019-09-24 17:33:27.718987
485a9d36-3445-4828-bf08-a9af001b38eb,Colleen Stevenson,colleen.stevenson@acme.com,Engineer,team-2,2022-09-20 17:33:27.718987
0c2c397d-da02-410c-bfa6-0dba8dcebf41,Paula Shannon,paula.shannon@acme.com,Engineer,team-2,2021-03-23 17:33:27.718987
67b9bbd0-d70f-4871-a2b9-6358e3fa6271,Matthew Lynch,matthew.lynch@acme.com,Ops,team-13,2020-06-03 17:33:27.718987
c4ad8241-432f-4f85-b611-43063f13da26,Elizabeth Mosley,elizabeth.mosley@acme.com,Product Manager,team-7,2018-05-22 17:33:27.718987
ffda27f3-1ba1-488c-9f78-f780cf91d872,Tamara Pittman,tamara.pittman@acme.com,Marketer,team-17,2025-11-15 17:33:27.718987
bde70be1-4cc8-42f7-94c1-36d0cdb130c7,Jennifer Williams,jennifer.williams@acme.com,Designer,team-4,2017-04-06 17:33:27.718987
176e2dfc-024e-433b-82d1-804d96f09d8e,Alex Mccann,alex.mccann@acme.com,Ops,team-3,2023-09-01 17:33:27.718987
0088457b-fbcc-4fdf-aa7c-e683df5da177,Joshua Lopez,joshua.lopez@acme.com,Product Manager,team-4,2022-09-15 17:33:27.718987
37404f3a-86ed-4bfa-8b95-8fc4ac7912b7,Luke Salas,luke.salas@acme.com,Ops,team-0,2018-12-09 17:33:27.718987
5d0f7bdb-39ea-4ea2-adcb-4b8d4ed2e1d2,Ruth Gonzales PhD,ruth.gonzales.phd@acme.com,Designer,team-17,2023-03-29 17:33:27.718987
c18b4c57-e837-4e89-a4d2-2d714fb87d71,Cassandra Perez,cassandra.perez@acme.com,Designer,team-2,2021-09-04 17:33:27.718987
ea5a7b6f-46b2-450d-a937-93a4dbc46004,Stephanie Murray,stephanie.murray@acme.com,Marketer,team-9,2019-11-26 17:33:27.718987
efc16982-d2de-41e7-b345-3c190c2e4dad,Sarah Frazier,sarah.frazier@acme.com,Product Manager,team-6,2022-06-03 17:33:27.718987
14a23f8e-d7c5-41e7-9f3b-cf60028b3b89,Megan Le,megan.le@acme.com,Designer,team-13,2015-10-31 17:33:27.718987
59f46992-2c2d-4659-a50d-b97240d045d0,Whitney Page,whitney.page@acme.com,Ops,team-16,2020-07-29 17:33:27.718987
57aae1bd-8e67-45dd-8ae5-2d453021e6a7,Michael Walter,michael.walter@acme.com,Engineer,team-1,2023-02-23 17:33:27.718987
0038fc38-7037-437f-a4ce-bee2f5629ff7,Roberto Owens,roberto.owens@acme.com,Designer,team-0,2024-01-29 17:33:27.718987
0349cd42-c0ce-4741-b97b-3690ddea0a73,Angel Johnson,angel.johnson@acme.com,Product Manager,team-6,2016-01-17 17:33:27.718987
7f5d5873-ae47-4bdb-a048-71a9c816792e,Antonio Walsh,antonio.walsh@acme.com,Ops,team-9,2022-05-18 17:33:27.725118
e8a5e8b4-1c30-43c7-9775-c41a59fc1156,Jessica Brandt,jessica.brandt@acme.com,Engineer,team-15,2022-10-10 17:33:27.725118
84b6a986-562d-469c-a89b-8fcf26eaf59b,James Spence,james.spence@acme.com,Designer,team-15,2025-05-12 17:33:27.725118
79474a4c-3e3a-4a8e-b263-8b088c7e4e14,Jason Brown,jason.brown1@acme.com,Designer,team-0,2021-05-22 17:33:27.725118
33a44802-5bda-4ce1-96cb-a6cb26e78281,Lisa Gordon,lisa.gordon@acme.com,Engineer,team-12,2019-11-23 17:33:27.725118
b2ffe3b1-20c8-4b17-9282-e1ff5329ad49,Erica Glover,erica.glover@acme.com,Engineer,team-4,2021-07-24 17:33:27.725118
b554a9cf-ddd7-4fc6-a847-652aca520f35,Kevin Thompson,kevin.thompson@acme.com,Designer,team-4,2019-03-31 17:33:27.725118
abb10a89-487f-46ed-aca1-dcd9ffea9bcf,Sheila Baker,sheila.baker@acme.com,Ops,team-9,2025-05-24 17:33:27.725118
a761610a-8109-4e12-abe7-6214d99820ac,Kevin Holmes,kevin.holmes@acme.com,Engineer,team-5,2025-05-30 17:33:27.725118
d653f9c0-de63-49b0-a479-70adcb968434,Andre Mccoy,andre.mccoy@acme.com,Marketer,team-19,2016-02-11 17:33:27.725118
a86b846a-3bf2-4c65-aa2a-ce6655705126,Carrie Franklin,carrie.franklin@acme.com,Designer,team-15,2015-11-28 17:33:27.725118
796d5445-3215-4571-9acc-9aede72b9874,Sylvia Brandt,sylvia.brandt@acme.com,Product Manager,team-5,2016-07-23 17:33:27.725118
73e54991-e7d9-4df4-bf8d-34fab5c4dc6c,Christian Chambers,christian.chambers@acme.com,Marketer,team-3,2017-08-11 17:33:27.725118
5d61e7e0-4566-45a1-a1fc-56243cf265ce,David Dean,david.dean@acme.com,Engineer,team-2,2024-12-18 17:33:27.725118
7f306c54-810c-42d3-8b58-409514ecc001,Jasmine Johnson,jasmine.johnson@acme.com,Product Manager,team-16,2021-12-06 17:33:27.725118
910416f6-0323-46f3-9fcc-4ed117391dc2,Phillip Hernandez,phillip.hernandez@acme.com,Marketer,team-2,2018-11-11 17:33:27.725118
62544878-d239-4233-bab7-4c007da69404,Ashley Mccall,ashley.mccall@acme.com,Marketer,team-11,2020-07-01 17:33:27.725118
8c23698e-656a-4ba1-ae0b-d5c5eb8321ed,Joel Brock,joel.brock@acme.com,Product Manager,team-12,2018-04-28 17:33:27.725118
17b4894c-79eb-4505-b009-17cd7af1b44b,Peter Murray,peter.murray@acme.com,Marketer,team-0,2016-05-01 17:33:27.725118
334837b4-98af-4a69-bc21-2dd7f1729d72,Anita Ruiz,anita.ruiz@acme.com,Designer,team-2,2018-06-19 17:33:27.725118
e91d8ddc-a924-45fb-b41b-0951a7385042,Sharon Leach,sharon.leach@acme.com,Product Manager,team-2,2020-10-21 17:33:27.725118
19909f14-64c2-4807-a21b-6f0a21cdeb8a,Alicia Lamb,alicia.lamb@acme.com,Designer,team-11,2023-06-18 17:33:27.725118
8f8078d7-4f6a-4509-9a1a-0572ad424278,Jeremy Soto,jeremy.soto@acme.com,Designer,team-6,2024-12-11 17:33:27.725118
9f0be520-a0bf-402d-8741-850f76bf8818,Pamela Smith,pamela.smith@acme.com,Product Manager,team-4,2016-01-20 17:33:27.725118
88d9e158-9aa2-4ee0-a868-318c067b40f7,Rodney Cruz,rodney.cruz@acme.com,Designer,team-1,2021-03-25 17:33:27.725118
a664a113-fed5-43da-a08e-1c1688f6c969,Stephen Brooks DDS,stephen.brooks.dds@acme.com,Marketer,team-18,2021-06-27 17:33:27.725118
eed8829c-9756-4c44-bc82-04c9d4983e5f,Kelly Kent,kelly.kent@acme.com,Designer,team-12,2022-02-19 17:33:27.725118
3c1c48a0-bebd-43a9-b6c0-6ba07cf0b7b0,Angela Jones,angela.jones@acme.com,Designer,team-17,2019-08-21 17:33:27.725118
76b0625d-bb7a-4949-9af9-9d4f9429180e,Roger Hatfield,roger.hatfield@acme.com,Marketer,team-1,2022-12-08 17:33:27.725118
c5550448-2713-4532-9c94-415e70d4f0a5,Lisa Bates,lisa.bates@acme.com,Engineer,team-18,2017-05-18 17:33:27.725118
48554fa1-6ae8-4bfe-a425-e40dabe5a79b,Eugene Nolan,eugene.nolan@acme.com,Product Manager,team-5,2018-08-30 17:33:27.725118
fc2611a6-1e0a-4122-8601-f372fc97685b,Sandra Hayes,sandra.hayes@acme.com,Product Manager,team-7,2017-03-27 17:33:27.725118
51bf4346-448d-4a9f-86da-c8789f0fd62c,Theresa Leonard,theresa.leonard@acme.com,Engineer,team-4,2016-04-01 17:33:27.725118
4e0984d5-2cff-4434-b6b1-63b961554eff,Richard Davis,richard.davis@acme.com,Engineer,team-15,2018-09-24 17:33:27.725118
a71dfc70-6713-4b66-901a-d5579bd381bf,Larry Park,larry.park@acme.com,Engineer,team-12,2023-04-25 17:33:27.725118
d237a514-8da7-47b3-8ffa-4038064e10a2,Cynthia Rogers,cynthia.rogers@acme.com,Product Manager,team-19,2023-03-18 17:33:27.725118
822c2f0e-f0d4-4146-be81-91ea5e9b5f75,David Adams,david.adams@acme.com,Engineer,team-2,2015-10-20 17:33:27.725118
f49af3bc-12f8-419d-8ab5-0a9965e61d94,Tara Brown,tara.brown@acme.com,Ops,team-3,2022-09-13 17:33:27.725118
aaab6dbb-009d-430a-86af-cba8f2b554bb,Karen Simon,karen.simon@acme.com,Ops,team-4,2017-10-08 17:33:27.725118
2432867c-07f0-44f8-bf48-4e7f631ecf15,Sarah Martinez,sarah.martinez@acme.com,Designer,team-11,2018-10-02 17:33:27.725118
a1fe7108-4104-4f22-86e2-2ab65640aed8,Daniel Wong,daniel.wong@acme.com,Product Manager,team-4,2019-10-05 17:33:27.725118
248fac80-ab7f-4bba-9321-a574d9647ae9,Alexander Jimenez,alexander.jimenez@acme.com,Marketer,team-15,2018-07-11 17:33:27.725118
82e26156-bf06-40dc-8320-34dc31a6013c,Carrie Collins,carrie.collins@acme.com,Marketer,team-1,2025-10-01 17:33:27.725118
a8f6cb4c-a8da-45ae-bfc4-58853d3265d3,Susan Wallace,susan.wallace@acme.com,Ops,team-18,2018-03-01 17:33:27.725118
8e8a3abd-41f6-4175-89d7-75631f995700,Crystal Wood,crystal.wood@acme.com,Ops,team-5,2024-08-23 17:33:27.725118
f7ef1572-4c65-4c2f-bf30-d4420cf7ca7a,Patricia Hicks DDS,patricia.hicks.dds@acme.com,Product Manager,team-18,2025-12-17 17:33:27.725118
8e4ebba3-90b1-46da-9e38-ee4775a5166d,Joshua Ryan,joshua.ryan@acme.com,Marketer,team-4,2018-01-19 17:33:27.725118
c004c806-bb84-485c-a9a2-61bc26c2e104,Monica Frederick,monica.frederick@acme.com,Product Manager,team-12,2021-10-29 17:33:27.725118
b2d8f2ff-dcc5-4429-bf0c-059ca119db96,Samantha Jacobs,samantha.jacobs@acme.com,Ops,team-18,2023-10-13 17:33:27.725118
c5863c6f-9b87-4eb2-a161-db79cba7f7e2,John Long,john.long@acme.com,Marketer,team-12,2025-03-31 17:33:27.725118
3f0ad62c-f8ac-440e-be15-2053380fcb32,Megan Gardner,megan.gardner@acme.com,Designer,team-4,2024-11-01 17:33:27.725118
850c71ed-9039-43a7-b540-35e683340e9c,Nicholas Richards,nicholas.richards@acme.com,Ops,team-5,2022-11-15 17:33:27.728912
fec28a3c-810d-470d-a045-567565dc7652,Andrew Richards,andrew.richards@acme.com,Marketer,team-6,2022-06-12 17:33:27.728912
dc31f720-b443-4bab-8289-d7b0081c20fb,Vickie Wilson,vickie.wilson@acme.com,Designer,team-0,2022-06-22 17:33:27.728912
e46f8402-7118-4858-84e1-e76c65ea8526,Tamara Roth,tamara.roth@acme.com,Engineer,team-4,2025-08-10 17:33:27.728912
5df1d2b5-673c-4498-8c55-3c0b419d7117,Kelly Valdez,kelly.valdez@acme.com,Product Manager,team-5,2017-01-05 17:33:27.728912
51bf3aea-ee71-4dd5-af14-f588aaecf322,Patricia Mccoy,patricia.mccoy@acme.com,Product Manager,team-7,2022-05-13 17:33:27.728912
01632dbb-5d1d-4ccb-b2f7-857dd566c64f,Amber Martin,amber.martin@acme.com,Engineer,team-9,2017-12-19 17:33:27.728912
bb5fbfff-ab15-4dcb-adf9-9fa33925c04c,Patrick Thompson,patrick.thompson@acme.com,Ops,team-1,2024-03-10 17:33:27.728912
096513f9-a796-4507-a58f-35d9fc0e2431,Eric Ryan,eric.ryan@acme.com,Product Manager,team-9,2022-05-20 17:33:27.728912
d13df2e8-0c21-47d6-bcac-2c6bb0266e71,William Pennington,william.pennington@acme.com,Product Manager,team-12,2015-12-02 17:33:27.728912
eb99c444-ac5a-4526-bf39-ed7f167cc8c4,Michael Lam,michael.lam@acme.com,Product Manager,team-5,2025-02-05 17:33:27.728912
2b55e752-afac-43c2-a9ad-25c01dd6f747,Amy Taylor,amy.taylor@acme.com,Ops,team-12,2021-07-07 17:33:27.728912
aa890b20-893b-4a4b-be1e-171192ad949a,Curtis Phillips,curtis.phillips@acme.com,Designer,team-16,2019-05-21 17:33:27.728912
6be58f81-50f1-4992-befb-e58ace427233,Kristina Graham,kristina.graham@acme.com,Designer,team-0,2016-02-22 17:33:27.728912
eeb01d62-5338-4f74-8522-1e224c29fcfe,Timothy Carter,timothy.carter@acme.com,Designer,team-16,2017-01-14 17:33:27.728912
98765fc6-b466-43da-b80f-a79334710990,Scott Lewis,scott.lewis@acme.com,Ops,team-4,2021-05-29 17:33:27.728912
e7e42d00-0c36-48a6-bc01-81e0d8bf84b3,Christine Cowan,christine.cowan@acme.com,Engineer,team-1,2018-05-07 17:33:27.728912
303f96fe-5296-4610-81ca-135e383f87cd,Mrs. Tiffany Roberts,mrs..tiffany.roberts@acme.com,Engineer,team-0,2018-08-28 17:33:27.728912
a883cf65-829a-4973-a768-5c6c3967f72f,Hannah Dalton PhD,hannah.dalton.phd@acme.com,Designer,team-18,2023-05-11 17:33:27.728912
bc38c8c8-9e6f-4529-a2b6-5ece87a0dbd1,Christopher Morris,christopher.morris@acme.com,Designer,team-12,2025-12-13 17:33:27.728912
01e292da-9976-4125-a3c8-18c871fa79fa,Robert Garcia,robert.garcia@acme.com,Ops,team-11,2016-05-26 17:33:27.728912
10f08c73-aa5a-437e-b6b5-100df5d5e34d,Kathryn Hill,kathryn.hill@acme.com,Engineer,team-8,2016-04-04 17:33:27.728912
9561f067-5477-490b-99ed-c8f6d4150add,Nichole Fritz,nichole.fritz@acme.com,Marketer,team-6,2025-04-12 17:33:27.728912
e438312e-b03d-45df-9d0a-3707d516bb74,Dawn Robbins,dawn.robbins@acme.com,Designer,team-12,2025-12-20 17:33:27.728912
6012fdf5-6e6b-4070-a50b-dbf684e7c349,David Villarreal,david.villarreal@acme.com,Ops,team-1,2023-01-19 17:33:27.728912
1a03aa31-d29a-418a-9c12-cba32c516ef0,Dustin Mejia,dustin.mejia@acme.com,Marketer,team-19,2016-07-10 17:33:27.730918
8135e820-9975-4f75-9b28-ab38903ef66c,James Weber,james.weber@acme.com,Designer,team-17,2018-05-03 17:33:27.730918
611578bc-1a79-41b9-ae90-fd103685669c,Daniel Brown,daniel.brown@acme.com,Designer,team-13,2025-10-23 17:33:27.730918
fcfdc227-08ae-4241-8a63-b553d14e4516,Megan Wood,megan.wood@acme.com,Marketer,team-0,2021-09-22 17:33:27.730918
b88027f1-a12e-442f-836b-3bdb9448077d,Deanna Harris,deanna.harris@acme.com,Marketer,team-1,2025-12-02 17:33:27.730918
89026e21-ad8a-4366-b9e1-a0ffbd15d089,Stephen Rogers,stephen.rogers@acme.com,Engineer,team-0,2022-01-23 17:33:27.730918
4532b139-14c1-43d9-b34a-c3bfd0370023,Jody Garcia,jody.garcia@acme.com,Ops,team-6,2018-09-28 17:33:27.730918
bca435dd-1c04-48f7-8cc9-bcdbbf2c8f94,Anthony Benson,anthony.benson@acme.com,Marketer,team-10,2022-07-10 17:33:27.730918
468ce352-385f-4aa4-b876-7f17699c40f7,Drew Vargas,drew.vargas@acme.com,Designer,team-15,2015-09-10 17:33:27.730918
ce7fa032-679b-4bfd-815a-121b6e6f6dce,Claire Harrison,claire.harrison@acme.com,Product Manager,team-18,2018-09-15 17:33:27.730918
963c575b-7b46-4e64-898f-4b2f13d28551,Sherri Cohen,sherri.cohen@acme.com,Marketer,team-5,2016-09-20 17:33:27.730918
15bd7f56-0a0a-495c-8cb6-f5ecf5807a76,Travis Adams,travis.adams@acme.com,Product Manager,team-2,2024-08-10 17:33:27.730918
e6468178-48e8-46d8-97d0-3c8a983ad364,John Lin,john.lin@acme.com,Ops,team-15,2020-09-26 17:33:27.730918
5d410999-222a-4570-87f5-deaf1ef51492,Sarah Barrett,sarah.barrett@acme.com,Product Manager,team-17,2015-09-05 17:33:27.730918
724bfd25-d8f7-412d-b1fe-92f5d43f9062,Scott Whitaker,scott.whitaker@acme.com,Marketer,team-3,2020-05-27 17:33:27.730918
9c47aa44-c809-40a5-9ab6-eb5097b759f9,Jason Miller,jason.miller@acme.com,Designer,team-18,2024-05-25 17:33:27.730918
554eb7d1-86c9-4221-ab14-946abfbcbd5a,Mrs. Jenna Hamilton,mrs..jenna.hamilton@acme.com,Product Manager,team-5,2024-10-29 17:33:27.730918
ada67239-723d-469b-bb13-e30c92dabbfb,Candice Kennedy,candice.kennedy@acme.com,Designer,team-15,2019-10-07 17:33:27.730918
dba2e436-a5e9-4e52-91c1-5bde6e88d6a8,Chad Thompson,chad.thompson@acme.com,Designer,team-15,2023-04-13 17:33:27.730918
93a1ea65-3521-4eda-ad33-9ec9293015f9,Stephen Cooper,stephen.cooper@acme.com,Designer,team-17,2021-10-19 17:33:27.730918
47bd0d7e-079c-4986-9ef2-555f16255b7c,Tracy Ortiz,tracy.ortiz@acme.com,Ops,team-7,2021-09-17 17:33:27.730918
774e1cb7-cabe-4207-a0f9-f26de2d8bbf9,Donald Alexander,donald.alexander@acme.com,Marketer,team-15,2022-02-28 17:33:27.730918
927543ff-2713-4d8f-8f77-c5675ed50dee,Julia Schroeder,julia.schroeder@acme.com,Marketer,team-14,2021-07-17 17:33:27.730918
bef0fd34-bc69-4870-a9db-50c318292a3d,Tamara Harrison,tamara.harrison@acme.com,Engineer,team-11,2024-11-12 17:33:27.730918
3e6765c2-ccae-4710-9a5a-40b5ea50186c,Sean Ortiz,sean.ortiz@acme.com,Engineer,team-6,2019-01-25 17:33:27.730918
6999f958-20e7-4267-9bd6-2a168aeba1c6,Nicole Fuller,nicole.fuller@acme.com,Ops,team-9,2021-06-30 17:33:27.730918
e94d8309-b7f9-4b4d-96bf-786c892cc207,Regina Hughes,regina.hughes@acme.com,Designer,team-1,2016-07-14 17:33:27.730918
c23be1fd-80f9-4a76-8267-d56f7816a2d9,Courtney Wilcox,courtney.wilcox@acme.com,Engineer,team-11,2024-02-07 17:33:27.730918
144048ae-01b7-4940-b7d1-e396fd99b731,Angel Stewart,angel.stewart@acme.com,Ops,team-1,2017-09-16 17:33:27.732922
b44d6086-8996-469c-90f6-3fc65596a027,Craig Duffy,craig.duffy@acme.com,Ops,team-1,2017-08-10 17:33:27.732922
b64b16db-0433-4b4d-b466-7c3abff9cb07,Andrew Davis,andrew.davis@acme.com,Product Manager,team-16,2021-11-05 17:33:27.732922
a156ac63-d67d-4a0e-b1d4-08838f0617fc,Jennifer Everett,jennifer.everett@acme.com,Marketer,team-16,2016-06-21 17:33:27.732922
a9e94ebb-1bfd-4b82-8081-4d5f05d6a92f,Jeff Garcia,jeff.garcia@acme.com,Ops,team-10,2018-09-04 17:33:27.732922
37bc73c1-4c0e-469a-b529-0ec355efd443,Megan Black,megan.black@acme.com,Ops,team-10,2025-08-17 17:33:27.732922
58078e9d-b799-4fa0-8e05-ed1e494370cc,Emily Howe,emily.howe@acme.com,Product Manager,team-19,2022-06-01 17:33:27.732922
b083b38a-46ad-4f76-8e4f-bad7b4f8e225,Jerry Miller,jerry.miller@acme.com,Designer,team-2,2017-08-31 17:33:27.732922
b7ba3a29-cefd-431b-8c2c-7488144feb69,Rachel Thompson,rachel.thompson@acme.com,Engineer,team-17,2018-08-15 17:33:27.732922
e35d842e-c04a-4c9c-bc9b-67736110a134,Andrew Wright,andrew.wright@acme.com,Designer,team-17,2025-12-19 17:33:27.732922
1c949099-856d-410a-aef3-ddac33cc8999,Stacey Holmes,stacey.holmes@acme.com,Engineer,team-2,2015-10-23 17:33:27.732922
b5eb7602-d6a8-4cc0-88c1-3f98aa6a46cf,Regina Mann,regina.mann@acme.com,Product Manager,team-16,2025-03-03 17:33:27.732922
d8887c12-246d-4164-a023-fbd89190e192,Teresa Yoder,teresa.yoder@acme.com,Product Manager,team-7,2019-07-22 17:33:27.732922
ca687e63-6140-4c5b-8e07-a5f2bd7dc102,Lisa Oconnor,lisa.oconnor@acme.com,Designer,team-10,2024-12-11 17:33:27.732922
1e5ff56c-0a4e-43bc-9eb2-da9e88d2afdd,Robert Thompson,robert.thompson@acme.com,Marketer,team-7,2015-11-05 17:33:27.732922
b1eeeaff-eaa8-43ab-b82f-f84bb94a1a46,Marcus Joseph,marcus.joseph@acme.com,Ops,team-4,2019-10-09 17:33:27.732922
10960307-5105-4b81-a5e8-9bdf61dc9ef3,Rachel Roman,rachel.roman@acme.com,Engineer,team-17,2023-10-26 17:33:27.732922
431977bf-ca4a-42c9-84e4-82611b5f897f,Thomas Bradley,thomas.bradley@acme.com,Designer,team-10,2016-12-11 17:33:27.732922
f11d888b-f445-4e9e-a4c9-fdcdc1767da0,James Bernard,james.bernard@acme.com,Engineer,team-15,2017-02-03 17:33:27.732922
5b138579-b72c-484f-a0a9-0cd6d4ae053a,Robert Wolf,robert.wolf@acme.com,Marketer,team-11,2024-04-11 17:33:27.732922
13e06df5-ead0-4ef6-9ec1-26ff32efb472,Erika Colon,erika.colon@acme.com,Ops,team-13,2022-05-05 17:33:27.732922
06af1332-abb4-4fc8-8d52-f34882d42bae,John Fisher,john.fisher1@acme.com,Ops,team-7,2018-11-10 17:33:27.732922
ea6fb93f-56d1-43ac-ad16-731b16acb56a,Jeffrey Braun,jeffrey.braun@acme.com,Designer,team-0,2016-09-19 17:33:27.732922
ecb50c61-33c2-4379-8f40-d0612b876f2c,Nicholas Campbell,nicholas.campbell@acme.com,Marketer,team-14,2021-09-27 17:33:27.732922
20c6a72c-0c52-4457-98d4-6da133791be1,Jeffrey Foster,jeffrey.foster@acme.com,Designer,team-11,2023-12-10 17:33:27.734925
b10fcd11-c522-43bf-bf6e-c76487960354,Dawn Wilson,dawn.wilson@acme.com,Product Manager,team-17,2023-02-07 17:33:27.734925
9a381598-3cd4-4854-ae7d-757ebc8ecb42,Tracy Cunningham,tracy.cunningham@acme.com,Engineer,team-13,2022-04-29 17:33:27.734925
57873372-b59c-4ff9-b2f5-2de08e499907,Kenneth Dixon,kenneth.dixon@acme.com,Product Manager,team-11,2018-09-13 17:33:27.734925
99bf476d-0e28-46f9-8889-6fda968b7a42,Dean Lin,dean.lin@acme.com,Ops,team-18,2016-02-20 17:33:27.734925
2bffc592-625f-4b32-a6b6-80fdd45e3893,James Rasmussen,james.rasmussen@acme.com,Ops,team-14,2021-05-14 17:33:27.734925
286becc6-923f-4627-b82d-3b5249cd53fd,James Ellis,james.ellis@acme.com,Designer,team-8,2022-10-24 17:33:27.734925
fb3f4067-eb5b-4f38-87a8-b718c98e2721,Amanda Moran,amanda.moran@acme.com,Ops,team-7,2023-09-19 17:33:27.734925
4cb46b1f-87c6-458d-a759-5222a95c7970,Brenda Nguyen,brenda.nguyen@acme.com,Ops,team-5,2023-10-25 17:33:27.734925
daa8916e-7e6c-4186-8d05-e2bf011743db,Kara Johnston,kara.johnston@acme.com,Marketer,team-12,2019-04-04 17:33:27.734925
be9600a3-328a-4b04-bcbf-2c6157a312ce,John King,john.king@acme.com,Designer,team-8,2024-12-02 17:33:27.734925
3d3cc94b-e652-4f17-9238-91d406216c55,Theresa Hernandez,theresa.hernandez@acme.com,Engineer,team-1,2020-06-08 17:33:27.734925
cac8b373-2d70-478c-8012-c08488203105,Amy Taylor,amy.taylor1@acme.com,Product Manager,team-11,2024-10-04 17:33:27.734925
2f1fcca9-b656-44a9-aae8-2d21b976f069,Daniel Sanchez,daniel.sanchez@acme.com,Marketer,team-3,2022-06-21 17:33:27.734925
f91d15b4-4c5d-413e-8b88-03c121cc2c80,Robert Sloan,robert.sloan@acme.com,Marketer,team-1,2019-09-14 17:33:27.734925
5d7d20c1-6a82-46d8-a277-3e63281bb09a,Stacey Taylor,stacey.taylor@acme.com,Engineer,team-18,2019-04-15 17:33:27.734925
cae71cba-7c3b-4b9d-ab93-44c135ef9da7,Michelle James,michelle.james@acme.com,Designer,team-11,2022-08-01 17:33:27.734925
d1933d19-583e-437b-b605-b738129b71d2,Dennis Jacobs,dennis.jacobs@acme.com,Product Manager,team-16,2024-06-28 17:33:27.734925
9d04d4c4-2e2d-4237-a958-e444a7948685,David Barrett,david.barrett@acme.com,Engineer,team-13,2018-07-09 17:33:27.734925
7a89506d-0069-497f-94b2-48971837c9f0,Rebecca Clements,rebecca.clements@acme.com,Marketer,team-13,2018-11-15 17:33:27.734925
defe09a7-2bb0-457e-91f9-33d0814ef4f2,Sheila Thomas,sheila.thomas@acme.com,Marketer,team-4,2020-04-02 17:33:27.734925
